t,Date,XOM(t),CVX(t),COP(t),EOG(t),XOM(t-1),CVX(t-1),COP(t-1),EOG(t-1),XOM(t-2),CVX(t-2),COP(t-2),EOG(t-2),XOM(t-3),CVX(t-3),COP(t-3),EOG(t-3),Y(t)
1157,8/25/20,40.880001,86.129997,38.849998,44.380001,42.220001,87.199997,38.869999,44.330002,41.009997999999996,85.08000200000001,38.16,43.389998999999996,41.32,84.809998,38.77,44.099998,43.259997999999996
1158,8/26/20,40.009997999999996,84.779999,37.560001,43.259997999999996,40.880001,86.129997,38.849998,44.380001,42.220001,87.199997,38.869999,44.330002,41.009997999999996,85.08000200000001,38.16,43.389998999999996,44.950001
1159,8/27/20,39.740002000000004,84.910004,38.150002,44.950001,40.009997999999996,84.779999,37.560001,43.259997999999996,40.880001,86.129997,38.849998,44.380001,42.220001,87.199997,38.869999,44.330002,46.209998999999996
1160,8/28/20,40.689999,85.629997,38.380001,46.209998999999996,39.740002000000004,84.910004,38.150002,44.950001,40.009997999999996,84.779999,37.560001,43.259997999999996,40.880001,86.129997,38.849998,44.380001,45.34
1161,8/31/20,39.939999,83.93,37.889998999999996,45.34,40.689999,85.629997,38.380001,46.209998999999996,39.740002000000004,84.910004,38.150002,44.950001,40.009997999999996,84.779999,37.560001,43.259997999999996,45.209998999999996
1162,9/1/20,39.43,83.08000200000001,37.16,45.209998999999996,39.939999,83.93,37.889998999999996,45.34,40.689999,85.629997,38.380001,46.209998999999996,39.740002000000004,84.910004,38.150002,44.950001,43.700001
1163,9/2/20,39.189999,83.190002,36.380001,43.700001,39.43,83.08000200000001,37.16,45.209998999999996,39.939999,83.93,37.889998999999996,45.34,40.689999,85.629997,38.380001,46.209998999999996,43.130001
1164,9/3/20,39.110001000000004,82.279999,35.990002000000004,43.130001,39.189999,83.190002,36.380001,43.700001,39.43,83.08000200000001,37.16,45.209998999999996,39.939999,83.93,37.889998999999996,45.34,43.139998999999996
1165,9/4/20,39.080002,81.93,35.860001000000004,43.139998999999996,39.110001000000004,82.279999,35.990002000000004,43.130001,39.189999,83.190002,36.380001,43.700001,39.43,83.08000200000001,37.16,45.209998999999996,40.830002
1166,9/8/20,38.18,78.970001,34.060001,40.830002,39.080002,81.93,35.860001000000004,43.139998999999996,39.110001000000004,82.279999,35.990002000000004,43.130001,39.189999,83.190002,36.380001,43.700001,41.860001000000004
1167,9/9/20,37.950001,80.029999,34.459998999999996,41.860001000000004,38.18,78.970001,34.060001,40.830002,39.080002,81.93,35.860001000000004,43.139998999999996,39.110001000000004,82.279999,35.990002000000004,43.130001,38.0
1168,9/10/20,37.0,78.150002,32.919998,38.0,37.950001,80.029999,34.459998999999996,41.860001000000004,38.18,78.970001,34.060001,40.830002,39.080002,81.93,35.860001000000004,43.139998999999996,39.049999
1169,9/11/20,36.900002,77.690002,33.110001000000004,39.049999,37.0,78.150002,32.919998,38.0,37.950001,80.029999,34.459998999999996,41.860001000000004,38.18,78.970001,34.060001,40.830002,39.169998
1170,9/14/20,36.66,77.290001,33.52,39.169998,36.900002,77.690002,33.110001000000004,39.049999,37.0,78.150002,32.919998,38.0,37.950001,80.029999,34.459998999999996,41.860001000000004,38.59
1171,9/15/20,36.27,76.349998,33.799999,38.59,36.66,77.290001,33.52,39.169998,36.900002,77.690002,33.110001000000004,39.049999,37.0,78.150002,32.919998,38.0,40.860001000000004
1172,9/16/20,37.810001,78.559998,35.080002,40.860001000000004,36.27,76.349998,33.799999,38.59,36.66,77.290001,33.52,39.169998,36.900002,77.690002,33.110001000000004,39.049999,41.189999
1173,9/17/20,37.799999,78.790001,36.09,41.189999,37.810001,78.559998,35.080002,40.860001000000004,36.27,76.349998,33.799999,38.59,36.66,77.290001,33.52,39.169998,40.709998999999996
1174,9/18/20,37.189999,78.209999,35.869999,40.709998999999996,37.799999,78.790001,36.09,41.189999,37.810001,78.559998,35.080002,40.860001000000004,36.27,76.349998,33.799999,38.59,38.810001
1175,9/21/20,36.43,76.300003,34.360001000000004,38.810001,37.189999,78.209999,35.869999,40.709998999999996,37.799999,78.790001,36.09,41.189999,37.810001,78.559998,35.080002,40.860001000000004,38.450001
1176,9/22/20,35.529999,75.529999,34.299999,38.450001,36.43,76.300003,34.360001000000004,38.810001,37.189999,78.209999,35.869999,40.709998999999996,37.799999,78.790001,36.09,41.189999,36.380001
1177,9/23/20,34.389998999999996,71.949997,32.919998,36.380001,35.529999,75.529999,34.299999,38.450001,36.43,76.300003,34.360001000000004,38.810001,37.189999,78.209999,35.869999,40.709998999999996,36.650002
1178,9/24/20,34.32,71.800003,33.599998,36.650002,34.389998999999996,71.949997,32.919998,36.380001,35.529999,75.529999,34.299999,38.450001,36.43,76.300003,34.360001000000004,38.810001,37.450001
1179,9/25/20,34.639998999999996,71.83000200000001,33.700001,37.450001,34.32,71.800003,33.599998,36.650002,34.389998999999996,71.949997,32.919998,36.380001,35.529999,75.529999,34.299999,38.450001,37.439999
1180,9/28/20,35.310001,73.93,33.709998999999996,37.439999,34.639998999999996,71.83000200000001,33.700001,37.450001,34.32,71.800003,33.599998,36.650002,34.389998999999996,71.949997,32.919998,36.380001,36.189999
1181,9/29/20,34.279999,71.900002,32.459998999999996,36.189999,35.310001,73.93,33.709998999999996,37.439999,34.639998999999996,71.83000200000001,33.700001,37.450001,34.32,71.800003,33.599998,36.650002,35.939999
1182,9/30/20,34.330002,72.0,32.84,35.939999,34.279999,71.900002,32.459998999999996,36.189999,35.310001,73.93,33.709998999999996,37.439999,34.639998999999996,71.83000200000001,33.700001,37.450001,34.860001000000004
1183,10/1/20,33.130001,70.41999799999999,32.43,34.860001000000004,34.330002,72.0,32.84,35.939999,34.279999,71.900002,32.459998999999996,36.189999,35.310001,73.93,33.709998999999996,37.439999,34.810001
1184,10/2/20,32.98,71.190002,33.07,34.810001,33.130001,70.41999799999999,32.43,34.860001000000004,34.330002,72.0,32.84,35.939999,34.279999,71.900002,32.459998999999996,36.189999,36.459998999999996
1185,10/5/20,33.740002000000004,72.699997,34.279999,36.459998999999996,32.98,71.190002,33.07,34.810001,33.130001,70.41999799999999,32.43,34.860001000000004,34.330002,72.0,32.84,35.939999,35.990002000000004
1186,10/6/20,33.389998999999996,72.300003,33.299999,35.990002000000004,33.740002000000004,72.699997,34.279999,36.459998999999996,32.98,71.190002,33.07,34.810001,33.130001,70.41999799999999,32.43,34.860001000000004,36.709998999999996
1187,10/7/20,33.5,73.779999,34.330002,36.709998999999996,33.389998999999996,72.300003,33.299999,35.990002000000004,33.740002000000004,72.699997,34.279999,36.459998999999996,32.98,71.190002,33.07,34.810001,37.669998
1188,10/8/20,35.259997999999996,75.220001,35.529999,37.669998,33.5,73.779999,34.330002,36.709998999999996,33.389998999999996,72.300003,33.299999,35.990002000000004,33.740002000000004,72.699997,34.279999,36.459998999999996,37.560001
1189,10/9/20,34.740002000000004,74.0,35.130001,37.560001,35.259997999999996,75.220001,35.529999,37.669998,33.5,73.779999,34.330002,36.709998999999996,33.389998999999996,72.300003,33.299999,35.990002000000004,38.209998999999996
1190,10/12/20,34.630001,74.510002,35.59,38.209998999999996,34.740002000000004,74.0,35.130001,37.560001,35.259997999999996,75.220001,35.529999,37.669998,33.5,73.779999,34.330002,36.709998999999996,38.639998999999996
1191,10/13/20,34.220001,73.400002,34.880001,38.639998999999996,34.630001,74.510002,35.59,38.209998999999996,34.740002000000004,74.0,35.130001,37.560001,35.259997999999996,75.220001,35.529999,37.669998,37.619999
1192,10/14/20,34.150002,72.949997,34.529999,37.619999,34.220001,73.400002,34.880001,38.639998999999996,34.630001,74.510002,35.59,38.209998999999996,34.740002000000004,74.0,35.130001,37.560001,38.080002
1193,10/15/20,34.450001,73.510002,35.400002,38.080002,34.150002,72.949997,34.529999,37.619999,34.220001,73.400002,34.880001,38.639998999999996,34.630001,74.510002,35.59,38.209998999999996,37.419998
1194,10/16/20,34.099998,72.889999,33.77,37.419998,34.450001,73.510002,35.400002,38.080002,34.150002,72.949997,34.529999,37.619999,34.220001,73.400002,34.880001,38.639998999999996,36.189999
1195,10/19/20,33.419998,71.279999,32.700001,36.189999,34.099998,72.889999,33.77,37.419998,34.450001,73.510002,35.400002,38.080002,34.150002,72.949997,34.529999,37.619999,36.279999
1196,10/20/20,33.700001,71.68,32.580002,36.279999,33.419998,71.279999,32.700001,36.189999,34.099998,72.889999,33.77,37.419998,34.450001,73.510002,35.400002,38.080002,35.119999
1197,10/21/20,33.16,70.870003,30.639999,35.119999,33.700001,71.68,32.580002,36.279999,33.419998,71.279999,32.700001,36.189999,34.099998,72.889999,33.77,37.419998,36.93
1198,10/22/20,34.860001000000004,73.400002,31.91,36.93,33.16,70.870003,30.639999,35.119999,33.700001,71.68,32.580002,36.279999,33.419998,71.279999,32.700001,36.189999,37.509997999999996
1199,10/23/20,34.16,72.57,32.540001000000004,37.509997999999996,34.860001000000004,73.400002,31.91,36.93,33.16,70.870003,30.639999,35.119999,33.700001,71.68,32.580002,36.279999,34.93
1200,10/26/20,33.349998,70.940002,30.32,34.93,34.16,72.57,32.540001000000004,37.509997999999996,34.860001000000004,73.400002,31.91,36.93,33.16,70.870003,30.639999,35.119999,34.580002
1201,10/27/20,32.82,69.510002,30.26,34.580002,33.349998,70.940002,30.32,34.93,34.16,72.57,32.540001000000004,37.509997999999996,34.860001000000004,73.400002,31.91,36.93,32.509997999999996
1202,10/28/20,31.57,66.879997,28.790001,32.509997999999996,32.82,69.510002,30.26,34.580002,33.349998,70.940002,30.32,34.93,34.16,72.57,32.540001000000004,37.509997999999996,33.970001
1203,10/29/20,32.970001,68.800003,29.16,33.970001,31.57,66.879997,28.790001,32.509997999999996,32.82,69.510002,30.26,34.580002,33.349998,70.940002,30.32,34.93,34.240002000000004
1204,10/30/20,32.619999,69.5,28.620001000000002,34.240002000000004,32.970001,68.800003,29.16,33.970001,31.57,66.879997,28.790001,32.509997999999996,32.82,69.510002,30.26,34.580002,35.150002
1205,11/2/20,33.990002000000004,72.150002,30.23,35.150002,32.619999,69.5,28.620001000000002,34.240002000000004,32.970001,68.800003,29.16,33.970001,31.57,66.879997,28.790001,32.509997999999996,35.02
1206,11/3/20,33.41,71.739998,29.309998999999998,35.02,33.990002000000004,72.150002,30.23,35.150002,32.619999,69.5,28.620001000000002,34.240002000000004,32.970001,68.800003,29.16,33.970001,36.040001000000004
1207,11/4/20,33.23,71.769997,30.379998999999998,36.040001000000004,33.41,71.739998,29.309998999999998,35.02,33.990002000000004,72.150002,30.23,35.150002,32.619999,69.5,28.620001000000002,34.240002000000004,35.599998
1208,11/5/20,33.169998,72.139999,30.120001000000002,35.599998,33.23,71.769997,30.379998999999998,36.040001000000004,33.41,71.739998,29.309998999999998,35.02,33.990002000000004,72.150002,30.23,35.150002,34.580002
1209,11/6/20,32.779999,71.150002,29.190001000000002,34.580002,33.169998,72.139999,30.120001000000002,35.599998,33.23,71.769997,30.379998999999998,36.040001000000004,33.41,71.739998,29.309998999999998,35.02,40.310001
1210,11/9/20,36.93,79.400002,33.380001,40.310001,32.779999,71.150002,29.190001000000002,34.580002,33.169998,72.139999,30.120001000000002,35.599998,33.23,71.769997,30.379998999999998,36.040001000000004,42.189999
1211,11/10/20,36.860001000000004,83.07,35.529999,42.189999,36.93,79.400002,33.380001,40.310001,32.779999,71.150002,29.190001000000002,34.580002,33.169998,72.139999,30.120001000000002,35.599998,41.91
1212,11/11/20,36.48,82.459999,35.279999,41.91,36.860001000000004,83.07,35.529999,42.189999,36.93,79.400002,33.380001,40.310001,32.779999,71.150002,29.190001000000002,34.580002,40.490002000000004
1213,11/12/20,35.23,80.66999799999999,34.009997999999996,40.490002000000004,36.48,82.459999,35.279999,41.91,36.860001000000004,83.07,35.529999,42.189999,36.93,79.400002,33.380001,40.310001,42.669998
1214,11/13/20,36.080002,83.029999,35.360001000000004,42.669998,35.23,80.66999799999999,34.009997999999996,40.490002000000004,36.48,82.459999,35.279999,41.91,36.860001000000004,83.07,35.529999,42.189999,45.349998
1215,11/16/20,38.16,88.959999,38.080002,45.349998,36.080002,83.029999,35.360001000000004,42.669998,35.23,80.66999799999999,34.009997999999996,40.490002000000004,36.48,82.459999,35.279999,41.91,45.669998
1216,11/17/20,38.669998,87.040001,38.849998,45.669998,38.16,88.959999,38.080002,45.349998,36.080002,83.029999,35.360001000000004,42.669998,35.23,80.66999799999999,34.009997999999996,40.490002000000004,44.93
1217,11/18/20,37.209998999999996,84.279999,39.18,44.93,38.669998,87.040001,38.849998,45.669998,38.16,88.959999,38.080002,45.349998,36.080002,83.029999,35.360001000000004,42.669998,45.459998999999996
1218,11/19/20,37.400002,85.730003,39.470001,45.459998999999996,37.209998999999996,84.279999,39.18,44.93,38.669998,87.040001,38.849998,45.669998,38.16,88.959999,38.080002,45.349998,45.389998999999996
1219,11/20/20,36.939999,85.790001,39.650002,45.389998999999996,37.400002,85.730003,39.470001,45.459998999999996,37.209998999999996,84.279999,39.18,44.93,38.669998,87.040001,38.849998,45.669998,50.380001
1220,11/23/20,39.360001000000004,91.029999,42.709998999999996,50.380001,36.939999,85.790001,39.650002,45.389998999999996,37.400002,85.730003,39.470001,45.459998999999996,37.209998999999996,84.279999,39.18,44.93,54.419998
1221,11/24/20,41.98,95.620003,44.41,54.419998,39.360001000000004,91.029999,42.709998999999996,50.380001,36.939999,85.790001,39.650002,45.389998999999996,37.400002,85.730003,39.470001,45.459998999999996,53.0
1222,11/25/20,40.810001,92.139999,43.630001,53.0,41.98,95.620003,44.41,54.419998,39.360001000000004,91.029999,42.709998999999996,50.380001,36.939999,85.790001,39.650002,45.389998999999996,51.43
1223,11/27/20,40.189999,91.309998,42.779999,51.43,40.810001,92.139999,43.630001,53.0,41.98,95.620003,44.41,54.419998,39.360001000000004,91.029999,42.709998999999996,50.380001,46.880001
1224,11/30/20,38.130001,87.18,39.560001,46.880001,40.189999,91.309998,42.779999,51.43,40.810001,92.139999,43.630001,53.0,41.98,95.620003,44.41,54.419998,46.529999
1225,12/1/20,38.5,87.449997,39.27,46.529999,38.130001,87.18,39.560001,46.880001,40.189999,91.309998,42.779999,51.43,40.810001,92.139999,43.630001,53.0,47.82
1226,12/2/20,39.939999,89.870003,39.970001,47.82,38.5,87.449997,39.27,46.529999,38.130001,87.18,39.560001,46.880001,40.189999,91.309998,42.779999,51.43,48.169998
1227,12/3/20,40.209998999999996,89.800003,41.200001,48.169998,39.939999,89.870003,39.970001,47.82,38.5,87.449997,39.27,46.529999,38.130001,87.18,39.560001,46.880001,53.0
1228,12/4/20,41.68,93.279999,44.27,53.0,40.209998999999996,89.800003,41.200001,48.169998,39.939999,89.870003,39.970001,47.82,38.5,87.449997,39.27,46.529999,51.57
1229,12/7/20,40.900002,90.760002,42.82,51.57,41.68,93.279999,44.27,53.0,40.209998999999996,89.800003,41.200001,48.169998,39.939999,89.870003,39.970001,47.82,52.150002
1230,12/8/20,42.240002000000004,91.540001,42.68,52.150002,40.900002,90.760002,42.82,51.57,41.68,93.279999,44.27,53.0,40.209998999999996,89.800003,41.200001,48.169998,52.959998999999996
1231,12/9/20,42.799999,90.440002,42.700001,52.959998999999996,42.240002000000004,91.540001,42.68,52.150002,40.900002,90.760002,42.82,51.57,41.68,93.279999,44.27,53.0,54.68
1232,12/10/20,44.009997999999996,93.349998,44.0,54.68,42.799999,90.440002,42.700001,52.959998999999996,42.240002000000004,91.540001,42.68,52.150002,40.900002,90.760002,42.82,51.57,53.599998
1233,12/11/20,43.799999,92.449997,43.48,53.599998,44.009997999999996,93.349998,44.0,54.68,42.799999,90.440002,42.700001,52.959998999999996,42.240002000000004,91.540001,42.68,52.150002,52.080002
1234,12/14/20,42.220001,89.440002,42.32,52.080002,43.799999,92.449997,43.48,53.599998,44.009997999999996,93.349998,44.0,54.68,42.799999,90.440002,42.700001,52.959998999999996,53.16
1235,12/15/20,43.040001000000004,89.370003,42.799999,53.16,42.220001,89.440002,42.32,52.080002,43.799999,92.449997,43.48,53.599998,44.009997999999996,93.349998,44.0,54.68,52.700001
1236,12/16/20,43.700001,88.690002,42.32,52.700001,43.040001000000004,89.370003,42.799999,53.16,42.220001,89.440002,42.32,52.080002,43.799999,92.449997,43.48,53.599998,52.150002
1237,12/17/20,43.48,88.410004,41.970001,52.150002,43.700001,88.690002,42.32,52.700001,43.040001000000004,89.370003,42.799999,53.16,42.220001,89.440002,42.32,52.080002,51.77
1238,12/18/20,42.73,87.190002,40.98,51.77,43.48,88.410004,41.970001,52.150002,43.700001,88.690002,42.32,52.700001,43.040001000000004,89.370003,42.799999,53.16,50.080002
1239,12/21/20,41.950001,86.089996,40.240002000000004,50.080002,42.73,87.190002,40.98,51.77,43.48,88.410004,41.970001,52.150002,43.700001,88.690002,42.32,52.700001,48.849998
1240,12/22/20,41.240002000000004,84.360001,39.029999,48.849998,41.950001,86.089996,40.240002000000004,50.080002,42.73,87.190002,40.98,51.77,43.48,88.410004,41.970001,52.150002,50.080002
1241,12/23/20,41.77,85.690002,40.080002,50.080002,41.240002000000004,84.360001,39.029999,48.849998,41.950001,86.089996,40.240002000000004,50.080002,42.73,87.190002,40.98,51.77,49.599998
1242,12/24/20,41.599998,85.33000200000001,39.490002000000004,49.599998,41.77,85.690002,40.080002,50.080002,41.240002000000004,84.360001,39.029999,48.849998,41.950001,86.089996,40.240002000000004,50.080002,48.939999
1243,12/28/20,41.740002000000004,84.900002,39.299999,48.939999,41.599998,85.33000200000001,39.490002000000004,49.599998,41.77,85.690002,40.080002,50.080002,41.240002000000004,84.360001,39.029999,48.849998,48.669998
1244,12/29/20,41.27,84.610001,39.07,48.669998,41.740002000000004,84.900002,39.299999,48.939999,41.599998,85.33000200000001,39.490002000000004,49.599998,41.77,85.690002,40.080002,50.080002,50.560001
1245,12/30/20,41.599998,85.33000200000001,40.009997999999996,50.560001,41.27,84.610001,39.07,48.669998,41.740002000000004,84.900002,39.299999,48.939999,41.599998,85.33000200000001,39.490002000000004,49.599998,49.869999
1246,12/31/20,41.220001,84.449997,39.990002000000004,49.869999,41.599998,85.33000200000001,40.009997999999996,50.560001,41.27,84.610001,39.07,48.669998,41.740002000000004,84.900002,39.299999,48.939999,49.860001000000004
